interview_id,role,model,num_samples,ca_score,ca_confidence,ca_std,exp_score,exp_confidence,exp_std,ps_score,ps_confidence,ps_std,rel_score,rel_confidence,rel_std,prof_score,prof_confidence,prof_std,comm_score,comm_confidence,comm_std,overall_weighted_score,avg_latency_ms,total_cost,avg_cost_per_sample
general_manager_(franchise)_005,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,5.0,high,0.4948716593053935,4.0,high,0.45175395145262565,6.0,high,0.3499271061118826,6.0,high,0.4948716593053935,8.0,high,0.0,4.75,1223.4821660178047,0.0,0.0
general_manager_(franchise)_006,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,high,0.7284313590846835,6.0,high,0.3499271061118826,6.0,high,0.9035079029052513,5.0,high,0.6388765649999399,7.0,high,0.4948716593053935,8.0,high,0.0,6.1,1268.3157580239433,0.0,0.0
general_manager_(franchise)_007,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.3499271061118826,9.0,high,0.0,7.0,high,0.4517539514526256,8.0,high,0.0,9.0,high,0.0,8.15,1340.665238244193,0.0,0.0
general_manager_(franchise)_008,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1210.5121612548828,0.0,0.0
general_manager_(franchise)_009,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.45175395145262565,9.0,high,0.4948716593053935,7.0,high,0.3499271061118826,8.0,high,0.34992710611188255,9.0,high,0.0,8.15,1270.7206862313408,0.0,0.0
general_manager_(franchise)_010,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,6.0,high,0.0,8.0,high,0.4517539514526256,9.0,high,0.0,8.45,1341.5608065468925,0.0,0.0
general_manager_(franchise)_011,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,8.0,high,0.4948716593053935,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,1354.3455941336495,0.0,0.0
general_manager_(franchise)_012,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.7284313590846835,6.0,high,0.0,3.0,high,1.0301575072754257,6.0,high,0.6998542122237653,7.0,high,0.3499271061118826,8.0,high,0.0,5.0,1249.830688749041,0.0,0.0
general_manager_(franchise)_013,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.1,1217.3130512237549,0.0,0.0
general_manager_(franchise)_014,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,medium,0.9897433186107869,4.0,high,0.3499271061118826,6.0,high,0.0,5.0,high,0.45175395145262565,6.0,high,0.4948716593053935,8.0,high,0.0,5.35,1189.263003213065,0.0,0.0
general_manager_(franchise)_015,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,5.0,medium,0.9258200997725514,6.0,high,0.7284313590846835,5.0,high,0.4948716593053935,7.0,high,0.4948716593053935,8.0,high,0.0,5.05,1275.4645688193184,0.0,0.0
general_manager_(franchise)_016,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.3499271061118825,7.0,high,0.3499271061118826,8.0,high,0.0,9.0,high,0.0,8.15,1269.843305860247,0.0,0.0
general_manager_(franchise)_017,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.45175395145262565,8.0,high,0.0,9.0,high,0.0,8.1,1269.4100311824254,0.0,0.0
general_manager_(franchise)_018,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.15,1283.4874561854772,0.0,0.0
general_manager_(franchise)_019,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.7284313590846836,6.0,high,0.4517539514526256,4.0,high,0.3499271061118826,4.0,medium,0.880630571852711,6.0,high,0.45175395145262565,8.0,medium,0.880630571852711,5.0,1186.2424782344274,0.0,0.0
general_manager_(franchise)_020,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,9.0,high,0.45175395145262565,9.0,high,0.0,8.0,high,0.4948716593053935,9.0,high,0.4948716593053935,9.0,high,0.0,8.6,1355.7847567967005,0.0,0.0
general_manager_(franchise)_021,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,5.0,high,0.4948716593053935,3.0,high,0.4948716593053935,4.0,high,0.0,4.0,medium,0.880630571852711,8.0,high,0.6998542122237652,4.4,1157.6286724635534,0.0,0.0
general_manager_(franchise)_022,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.4948716593053935,9.0,high,0.0,7.0,high,0.0,8.0,high,0.4948716593053935,9.0,high,0.0,8.15,1347.2048214503698,0.0,0.0
general_manager_(franchise)_023,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,6.0,high,0.0,4.0,high,0.0,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.15,1175.755092075893,0.0,0.0
general_manager_(franchise)_024,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,6.0,high,0.3499271061118826,4.0,high,0.6998542122237652,6.0,high,0.3499271061118826,7.0,high,0.3499271061118826,8.0,high,0.0,5.15,1302.0263058798653,0.0,0.0
general_manager_(franchise)_025,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,high,0.6998542122237652,5.0,high,0.45175395145262565,6.0,high,0.6998542122237652,5.0,high,0.45175395145262565,6.0,high,0.45175395145262565,8.0,high,0.7284313590846836,5.7,1238.0738598959786,0.0,0.0
general_manager_(franchise)_026,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.6,1250.662020274571,0.0,0.0
general_manager_(franchise)_027,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,6.0,high,0.0,3.0,high,0.4948716593053935,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.0,1237.628970827375,0.0,0.0
general_manager_(franchise)_028,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,high,0.6998542122237653,6.0,high,0.0,5.0,high,0.6998542122237652,5.0,high,0.3499271061118826,6.0,high,0.3499271061118826,8.0,high,0.0,5.9,1232.1991579873222,0.0,0.0
general_manager_(franchise)_029,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.45175395145262565,9.0,high,0.45175395145262565,7.0,high,0.45175395145262565,8.0,high,0.0,9.0,high,0.0,8.15,1186.6139003208705,0.0,0.0
general_manager_(franchise)_030,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1302.1197319030762,0.0,0.0
general_manager_(franchise)_031,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,8.0,1227.973222732544,0.0,0.0
general_manager_(franchise)_032,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,high,0.0,5.0,high,0.45175395145262565,6.0,high,0.0,6.0,high,0.0,7.0,high,0.0,7.0,high,0.3499271061118826,5.75,1306.6238675798688,0.0,0.0
general_manager_(franchise)_033,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.9035079029052513,6.0,high,0.0,4.0,high,0.9035079029052513,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.15,1280.8887617928642,0.0,0.0
general_manager_(franchise)_034,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.65,1334.9070208413261,0.0,0.0
general_manager_(franchise)_035,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,8.0,high,0.4948716593053935,7.0,high,0.4948716593053935,8.0,high,0.0,9.0,high,0.0,8.0,1132.4879101344518,0.0,0.0
general_manager_(franchise)_036,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,9.0,high,0.0,8.0,high,0.4948716593053935,6.0,high,0.0,8.0,high,0.34992710611188255,9.0,high,0.0,8.3,1308.2216126578194,0.0,0.0
general_manager_(franchise)_037,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.3499271061118826,8.0,high,0.0,9.0,high,0.0,8.1,1429.384708404541,0.0,0.0
general_manager_(franchise)_038,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.0,6.0,high,0.3499271061118826,4.0,high,0.3499271061118826,6.0,high,0.3499271061118826,7.0,high,0.3499271061118826,8.0,high,0.0,5.15,1220.8542483193535,0.0,0.0
general_manager_(franchise)_039,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.9035079029052512,6.0,high,0.0,4.0,high,0.9035079029052512,6.0,high,0.0,7.0,high,0.0,8.0,high,0.0,5.15,1280.8323587690081,0.0,0.0
general_manager_(franchise)_040,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.0,8.0,high,0.0,6.0,high,0.4948716593053935,8.0,high,0.0,9.0,high,0.0,7.6,1254.4819627489362,0.0,0.0
general_manager_(franchise)_041,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.4517539514526256,8.0,high,0.45175395145262565,6.0,high,0.4948716593053935,8.0,high,0.0,9.0,high,0.0,7.6,1219.7112015315465,0.0,0.0
general_manager_(franchise)_042,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,4.0,high,0.6998542122237652,3.0,medium,0.8329931278350429,6.0,high,0.45175395145262565,4.0,high,0.45175395145262565,6.0,high,0.0,8.0,high,0.0,4.25,1170.3082833971296,0.0,0.0
general_manager_(franchise)_043,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,high,0.0,5.0,high,0.0,6.0,high,0.0,5.0,high,0.0,6.0,high,0.4517539514526256,8.0,high,0.45175395145262565,5.7,1292.048692703247,0.0,0.0
general_manager_(franchise)_044,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,7.0,high,0.4948716593053935,8.0,high,0.4948716593053935,6.0,high,0.4948716593053935,8.0,high,0.0,9.0,high,0.0,7.6,1253.0576842171806,0.0,0.0
general_manager_(franchise)_045,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,6.0,high,0.4517539514526256,8.0,high,0.0,9.0,high,0.0,8.1,1262.7551555633545,0.0,0.0
general_manager_(franchise)_046,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,9.0,high,0.3499271061118826,9.0,high,0.0,7.0,high,0.6388765649999399,8.0,high,0.3499271061118825,9.0,high,0.0,8.5,1304.5271124158587,0.0,0.0
general_manager_(franchise)_047,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,6.0,medium,0.9897433186107869,5.0,high,0.3499271061118826,6.0,high,0.7284313590846835,4.0,high,0.3499271061118826,6.0,high,0.0,8.0,high,0.0,5.65,1245.8927290780205,0.0,0.0
general_manager_(franchise)_048,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,9.0,high,0.0,9.0,high,0.0,7.0,high,0.4948716593053935,8.0,high,0.4948716593053935,9.0,high,0.0,8.5,1326.343263898577,0.0,0.0
general_manager_(franchise)_049,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.45175395145262565,6.0,high,0.4948716593053935,8.0,high,0.0,9.0,high,0.0,8.1,1255.2540983472552,0.0,0.0
general_manager_(franchise)_050,General Manager (Franchise),meta-llama/Llama-3.1-8B-Instruct:novita,7,8.0,high,0.0,8.0,high,0.0,9.0,high,0.0,7.0,high,0.4948716593053935,8.0,high,0.0,9.0,high,0.0,8.15,1423.5002653939384,0.0,0.0
